month,year,node,flow,value,side,category,key,price
10,2016,BOT,-11228,-427047.44,supply,off,2016-10-01BOToffsupply,38.034150338439616
10,2016,BOT,-4679,-348365.3900000001,supply,standard,2016-10-01BOTstandardsupply,74.45295789698655
10,2016,HCB,-2076,-250488.92,supply,evening,2016-10-01HCBeveningsupply,120.6594026974952
10,2016,HCB,-1785,-142189.57000000004,supply,morning,2016-10-01HCBmorningsupply,79.6580224089636
10,2016,HCB,-8522,-354125.9700000001,supply,off,2016-10-01HCBoffsupply,41.55432644919034
10,2016,HCB,-12719,-1023756.0200000004,supply,standard,2016-10-01HCBstandardsupply,80.49029168959827
10,2016,MOZ,-55,-8082.549999999999,supply,evening,2016-10-01MOZeveningsupply,146.95545454545453
10,2016,MOZ,-2677,-230137.87,supply,morning,2016-10-01MOZmorningsupply,85.96857302951065
10,2016,MOZ,-20338,-760551.1499999996,supply,off,2016-10-01MOZoffsupply,37.395572327662485
10,2016,MOZ,16,1468.4800000000005,consume,standard,2016-10-01MOZstandardconsume,91.78000000000003
10,2016,MOZ,-8290,-624908.0600000002,supply,standard,2016-10-01MOZstandardsupply,75.38094813027746
10,2016,NAM,25,2140.69,consume,morning,2016-10-01NAMmorningconsume,85.6276
10,2016,NAM,21738,823993.24,consume,off,2016-10-01NAMoffconsume,37.905660134326986
10,2016,NAM,15,1272.45,consume,standard,2016-10-01NAMstandardconsume,84.83
10,2016,RSA,-1013,-117378.68000000001,supply,evening,2016-10-01RSAeveningsupply,115.87233958538994
10,2016,RSA,-572,-51893.69,supply,morning,2016-10-01RSAmorningsupply,90.72323426573426
10,2016,RSA,2149,78341.75,consume,off,2016-10-01RSAoffconsume,36.45497906002792
10,2016,RSA,-10592,-422584.7700000002,supply,off,2016-10-01RSAoffsupply,39.89659837613295
10,2016,RSA,-5250,-458707.9900000001,supply,standard,2016-10-01RSAstandardsupply,87.3729504761905
10,2016,ZAMC,1196,153317.34999999998,consume,evening,2016-10-01ZAMCeveningconsume,128.1917642140468
10,2016,ZAMC,2703,230851.72999999992,consume,morning,2016-10-01ZAMCmorningconsume,85.40574546799849
10,2016,ZAMC,15248,581487.8699999995,consume,off,2016-10-01ZAMCoffconsume,38.13535348898213
10,2016,ZAMC,13670,1095032.12,consume,standard,2016-10-01ZAMCstandardconsume,80.1047637161668
10,2016,ZAMZ,1955,223431.55000000005,consume,evening,2016-10-01ZAMZeveningconsume,114.28723785166243
10,2016,ZAMZ,3445,288995.99,consume,morning,2016-10-01ZAMZmorningconsume,83.88853120464441
10,2016,ZAMZ,11343,471320.99999999977,consume,off,2016-10-01ZAMZoffconsume,41.55170589791059
10,2016,ZAMZ,15141,1203669.5199999993,consume,standard,2016-10-01ZAMZstandardconsume,79.49735948748427
10,2016,ZIM,0,-1.0913936421275139e-11,consume,evening,2016-10-01ZIMeveningconsume,-Infinity
10,2016,ZIM,-3,-319.1299999999974,supply,evening,2016-10-01ZIMeveningsupply,106.3766666666658
10,2016,ZIM,229,17166.420000000002,consume,morning,2016-10-01ZIMmorningconsume,74.96253275109171
10,2016,ZIM,-3,-281.1900000000023,supply,morning,2016-10-01ZIMmorningsupply,93.73000000000077
10,2016,ZIM,203,9202.730000000001,consume,off,2016-10-01ZIMoffconsume,45.33364532019705
10,2016,ZIM,-1,-37.26000000000022,supply,off,2016-10-01ZIMoffsupply,37.26000000000022
10,2016,ZIM,2097,154395.06000000006,consume,standard,2016-10-01ZIMstandardconsume,73.6266380543634
10,2016,ZIM,-1,-100.16999999999825,supply,standard,2016-10-01ZIMstandardsupply,100.16999999999825
11,2016,BOT,-335,-29394.050000000003,supply,morning,2016-11-01BOTmorningsupply,87.7434328358209
11,2016,BOT,-2453,-92926.19,supply,off,2016-11-01BOToffsupply,37.8826701997554
11,2016,BOT,-817,-63075.47000000001,supply,standard,2016-11-01BOTstandardsupply,77.20375764993881
11,2016,HCB,-1528,-182286.98000000004,supply,evening,2016-11-01HCBeveningsupply,119.29776178010474
11,2016,HCB,-1296,-112613.95999999999,supply,morning,2016-11-01HCBmorningsupply,86.89348765432098
11,2016,HCB,-8587,-375971.1900000001,supply,off,2016-11-01HCBoffsupply,43.783764993594986
11,2016,HCB,-9133,-739277.2100000001,supply,standard,2016-11-01HCBstandardsupply,80.94571444213294
11,2016,MOZ,-381,-45103.999999999985,supply,evening,2016-11-01MOZeveningsupply,118.38320209973749
11,2016,MOZ,-3367,-314388.75,supply,morning,2016-11-01MOZmorningsupply,93.37355212355213
11,2016,MOZ,-26920,-1009094.9600000001,supply,off,2016-11-01MOZoffsupply,37.48495393759287
11,2016,MOZ,-8392,-670049.03,supply,standard,2016-11-01MOZstandardsupply,79.84378336510963
11,2016,NAM,8,559.6,consume,morning,2016-11-01NAMmorningconsume,69.95
11,2016,NAM,-19,-1846.23,supply,morning,2016-11-01NAMmorningsupply,97.17
11,2016,NAM,34278,1294112.9999999998,consume,off,2016-11-01NAMoffconsume,37.75345702783125
11,2016,NAM,71,5348.589999999999,consume,standard,2016-11-01NAMstandardconsume,75.33225352112674
11,2016,RSA,-2466,-296145.02,supply,evening,2016-11-01RSAeveningsupply,120.09124898621249
11,2016,RSA,-2456,-216782.39999999994,supply,morning,2016-11-01RSAmorningsupply,88.26644951140062
11,2016,RSA,10,377.0999999999983,consume,off,2016-11-01RSAoffconsume,37.70999999999983
11,2016,RSA,-29300,-1106626.6399999994,supply,off,2016-11-01RSAoffsupply,37.76882730375425
11,2016,RSA,12,1060.92,consume,standard,2016-11-01RSAstandardconsume,88.41000000000001
11,2016,RSA,-13508,-1101145.1200000003,supply,standard,2016-11-01RSAstandardsupply,81.51799822327513
11,2016,ZAMC,2267,272698.87000000005,consume,evening,2016-11-01ZAMCeveningconsume,120.29063520070581
11,2016,ZAMC,3549,330372.49000000005,consume,morning,2016-11-01ZAMCmorningconsume,93.08889546351087
11,2016,ZAMC,15934,609076.49,consume,off,2016-11-01ZAMCoffconsume,38.22495857913895
11,2016,ZAMC,15546,1259014.3999999987,consume,standard,2016-11-01ZAMCstandardconsume,80.98638878168009
11,2016,ZAMZ,2045,243274.22,consume,evening,2016-11-01ZAMZeveningconsume,118.96049877750612
11,2016,ZAMZ,2898,261802.02000000005,consume,morning,2016-11-01ZAMZmorningconsume,90.33886128364391
11,2016,ZAMZ,16225,650111.0499999998,consume,off,2016-11-01ZAMZoffconsume,40.068477657935276
11,2016,ZAMZ,13089,1068816.2499999998,consume,standard,2016-11-01ZAMZstandardconsume,81.65759416303764
11,2016,ZIM,63,7562.909999999994,consume,evening,2016-11-01ZIMeveningconsume,120.04619047619039
11,2016,ZIM,1020,82476.84999999998,consume,morning,2016-11-01ZIMmorningconsume,80.85965686274507
11,2016,ZIM,-2,-185.57000000000335,supply,morning,2016-11-01ZIMmorningsupply,92.78500000000167
11,2016,ZIM,814,30981.4,consume,off,2016-11-01ZIMoffconsume,38.060687960687964
11,2016,ZIM,-1,-40.05999999999949,supply,off,2016-11-01ZIMoffsupply,40.05999999999949
11,2016,ZIM,3135,239550.14999999997,consume,standard,2016-11-01ZIMstandardconsume,76.41153110047846
11,2016,ZIM,-3,-243.48000000000138,supply,standard,2016-11-01ZIMstandardsupply,81.16000000000047
12,2016,BOT,-370,-34170.869999999995,supply,evening,2016-12-01BOTeveningsupply,92.35370270270269
12,2016,BOT,-2178,-144970.34000000003,supply,morning,2016-12-01BOTmorningsupply,66.56122130394859
12,2016,BOT,81,5081.619999999999,consume,off,2016-12-01BOToffconsume,62.73604938271604
12,2016,BOT,-10700,-385636.38,supply,off,2016-12-01BOToffsupply,36.04078317757009
12,2016,BOT,-8274,-568736.1399999998,supply,standard,2016-12-01BOTstandardsupply,68.73774957698812
12,2016,HCB,-880,-88230.09999999998,supply,evening,2016-12-01HCBeveningsupply,100.26147727272725
12,2016,HCB,-551,-32848.79,supply,morning,2016-12-01HCBmorningsupply,59.616678765880216
12,2016,HCB,-14650,-532023.6399999998,supply,off,2016-12-01HCBoffsupply,36.31560682593855
12,2016,HCB,-4729,-296785.25999999995,supply,standard,2016-12-01HCBstandardsupply,62.75856629308521
12,2016,MOZ,-222,-20273.68,supply,evening,2016-12-01MOZeveningsupply,91.32288288288288
12,2016,MOZ,-1638,-125748.03,supply,morning,2016-12-01MOZmorningsupply,76.76924908424908
12,2016,MOZ,-17245,-620252.0800000001,supply,off,2016-12-01MOZoffsupply,35.96706755581329
12,2016,MOZ,-4226,-270662.40999999986,supply,standard,2016-12-01MOZstandardsupply,64.0469498343587
12,2016,NAM,-116,-10807.960000000001,supply,evening,2016-12-01NAMeveningsupply,93.17206896551725
12,2016,NAM,-882,-49934.11,supply,morning,2016-12-01NAMmorningsupply,56.61463718820862
12,2016,NAM,15565,566568.42,consume,off,2016-12-01NAMoffconsume,36.4001554770318
12,2016,NAM,-4114,-113875.68,supply,off,2016-12-01NAMoffsupply,27.680038891589692
12,2016,NAM,-2216,-137803.59999999995,supply,standard,2016-12-01NAMstandardsupply,62.185740072202144
12,2016,RSA,11,579.4799999999993,consume,evening,2016-12-01RSAeveningconsume,52.67999999999994
12,2016,RSA,-1207,-116842.94999999998,supply,evening,2016-12-01RSAeveningsupply,96.80443247721622
12,2016,RSA,343,13641.960000000001,consume,morning,2016-12-01RSAmorningconsume,39.77247813411079
12,2016,RSA,-639,-37362.649999999994,supply,morning,2016-12-01RSAmorningsupply,58.470500782472605
12,2016,RSA,1097,22182.81999999999,consume,off,2016-12-01RSAoffconsume,20.221349134001812
12,2016,RSA,-10765,-389131.4400000001,supply,off,2016-12-01RSAoffsupply,36.14783464932653
12,2016,RSA,198,6226.590000000002,consume,standard,2016-12-01RSAstandardconsume,31.44742424242425
12,2016,RSA,-4269,-269288.92,supply,standard,2016-12-01RSAstandardsupply,63.08009369875849
12,2016,ZAMC,1596,159155.06999999998,consume,evening,2016-12-01ZAMCeveningconsume,99.72122180451126
12,2016,ZAMC,2733,187610.12999999998,consume,morning,2016-12-01ZAMCmorningconsume,68.64622392974752
12,2016,ZAMC,15721,544076.6500000006,consume,off,2016-12-01ZAMCoffconsume,34.60827237453092
12,2016,ZAMC,13432,926693.8000000006,consume,standard,2016-12-01ZAMCstandardconsume,68.9914979154259
12,2016,ZAMZ,1087,99213.14,consume,evening,2016-12-01ZAMZeveningconsume,91.2724379024839
12,2016,ZAMZ,2324,153318.89,consume,morning,2016-12-01ZAMZmorningconsume,65.97198364888125
12,2016,ZAMZ,23405,842459.3600000003,consume,off,2016-12-01ZAMZoffconsume,35.99484554582356
12,2016,ZAMZ,8651,510909.5599999999,consume,standard,2016-12-01ZAMZstandardconsume,59.057861518899536
12,2016,ZIM,101,11377.870000000006,consume,evening,2016-12-01ZIMeveningconsume,112.65217821782184
12,2016,ZIM,488,36292.939999999995,consume,morning,2016-12-01ZIMmorningconsume,74.37077868852458
12,2016,ZIM,1605,60550.34999999998,consume,off,2016-12-01ZIMoffconsume,37.726074766355126
12,2016,ZIM,1433,99446.37999999999,consume,standard,2016-12-01ZIMstandardconsume,69.39733426378227
1,2017,BOT,-59,-3220.2,supply,evening,2017-01-01BOTeveningsupply,54.57966101694915
1,2017,BOT,-551,-25435.769999999997,supply,morning,2017-01-01BOTmorningsupply,46.16292196007259
1,2017,BOT,-2583,-83499.59999999999,supply,off,2017-01-01BOToffsupply,32.326596980255516
1,2017,BOT,-2697,-154704.66000000006,supply,standard,2017-01-01BOTstandardsupply,57.36175750834263
1,2017,HCB,-582,-49092.090000000004,supply,evening,2017-01-01HCBeveningsupply,84.3506701030928
1,2017,HCB,-125,-10858.47,supply,morning,2017-01-01HCBmorningsupply,86.86775999999999
1,2017,HCB,-2539,-83228.11,supply,off,2017-01-01HCBoffsupply,32.779877904686884
1,2017,HCB,-1960,-153601.84000000014,supply,standard,2017-01-01HCBstandardsupply,78.36828571428579
1,2017,MOZ,-20,-1919.3,supply,evening,2017-01-01MOZeveningsupply,95.965
1,2017,MOZ,-3044,-171961.09000000003,supply,morning,2017-01-01MOZmorningsupply,56.49181668856768
1,2017,MOZ,-21439,-664891.5099999999,supply,off,2017-01-01MOZoffsupply,31.013177387004987
1,2017,MOZ,-4599,-281750.61000000004,supply,standard,2017-01-01MOZstandardsupply,61.26345075016309
1,2017,NAM,-523,-43438.31000000001,supply,evening,2017-01-01NAMeveningsupply,83.05604206500958
1,2017,NAM,-169,-10739.530000000002,supply,morning,2017-01-01NAMmorningsupply,63.54751479289942
1,2017,NAM,1254,41650.07000000001,consume,off,2017-01-01NAMoffconsume,33.21377192982457
1,2017,NAM,-5220,-169729.75000000015,supply,off,2017-01-01NAMoffsupply,32.515277777777804
1,2017,NAM,7,560.56,consume,standard,2017-01-01NAMstandardconsume,80.08
1,2017,NAM,-5085,-351334.71,supply,standard,2017-01-01NAMstandardsupply,69.09237168141593
1,2017,RSA,-1203,-96844.95,supply,evening,2017-01-01RSAeveningsupply,80.50286783042394
1,2017,RSA,0,-1.5631940186722204e-12,consume,morning,2017-01-01RSAmorningconsume,-Infinity
1,2017,RSA,-33,-2678.71,supply,morning,2017-01-01RSAmorningsupply,81.1730303030303
1,2017,RSA,5,176.7499999999944,consume,off,2017-01-01RSAoffconsume,35.34999999999888
1,2017,RSA,-11290,-377690.59,supply,off,2017-01-01RSAoffsupply,33.45355093002657
1,2017,RSA,0,-3.751665644813329e-12,consume,standard,2017-01-01RSAstandardconsume,-Infinity
1,2017,RSA,-3013,-229813.99,supply,standard,2017-01-01RSAstandardsupply,76.27414205111185
1,2017,ZAMC,1863,159352.27,consume,evening,2017-01-01ZAMCeveningconsume,85.53530327428878
1,2017,ZAMC,2578,159196.11000000004,consume,morning,2017-01-01ZAMCmorningconsume,61.75178820791313
1,2017,ZAMC,16193,514218.59000000026,consume,off,2017-01-01ZAMCoffconsume,31.75560983140865
1,2017,ZAMC,12807,915194.7199999993,consume,standard,2017-01-01ZAMCstandardconsume,71.46050753494177
1,2017,ZAMZ,526,35296.86,consume,evening,2017-01-01ZAMZeveningconsume,67.10429657794677
1,2017,ZAMZ,1344,62477.459999999985,consume,morning,2017-01-01ZAMZmorningconsume,46.48620535714284
1,2017,ZAMZ,25616,822899.5000000003,consume,off,2017-01-01ZAMZoffconsume,32.12443394753281
1,2017,ZAMZ,4542,255610.45000000004,consume,standard,2017-01-01ZAMZstandardconsume,56.2770695728754
1,2017,ZIM,0,-1.8189894035458565e-12,consume,evening,2017-01-01ZIMeveningconsume,-Infinity
1,2017,ZIM,-2,-134.28000000000065,supply,evening,2017-01-01ZIMeveningsupply,67.14000000000033
1,2017,ZIM,0,9.094947017729282e-13,consume,morning,2017-01-01ZIMmorningconsume,Infinity
1,2017,ZIM,7,231.0700000000138,consume,off,2017-01-01ZIMoffconsume,33.01000000000197
1,2017,ZIM,-4,-136.4200000000019,supply,off,2017-01-01ZIMoffsupply,34.10500000000047
1,2017,ZIM,0,-5.4569682106375694e-12,consume,standard,2017-01-01ZIMstandardconsume,-Infinity
1,2017,ZIM,-2,-159.91999999999825,supply,standard,2017-01-01ZIMstandardsupply,79.95999999999913
2,2017,BOT,-20,-1610.4,supply,evening,2017-02-01BOTeveningsupply,80.52000000000001
2,2017,BOT,-69,-3447.5899999999997,supply,morning,2017-02-01BOTmorningsupply,49.96507246376811
2,2017,BOT,-1535,-48295.39,supply,off,2017-02-01BOToffsupply,31.462794788273616
2,2017,BOT,-649,-47137.79,supply,standard,2017-02-01BOTstandardsupply,72.63141756548536
2,2017,HCB,-181,-15471.149999999998,supply,evening,2017-02-01HCBeveningsupply,85.47596685082871
2,2017,HCB,-1041,-32880.74,supply,off,2017-02-01HCBoffsupply,31.585725264169067
2,2017,HCB,-159,-12333.919999999998,supply,standard,2017-02-01HCBstandardsupply,77.57182389937105
2,2017,MOZ,-46,-3912.2199999999993,supply,evening,2017-02-01MOZeveningsupply,85.0482608695652
2,2017,MOZ,-2895,-139278.87999999998,supply,morning,2017-02-01MOZmorningsupply,48.11014853195163
2,2017,MOZ,-14361,-381164.91,supply,off,2017-02-01MOZoffsupply,26.54166910382285
2,2017,MOZ,-7142,-424282.34,supply,standard,2017-02-01MOZstandardsupply,59.40665639876786
2,2017,NAM,-541,-43544.969999999994,supply,evening,2017-02-01NAMeveningsupply,80.48977818853973
2,2017,NAM,50,1679.5000000000002,consume,morning,2017-02-01NAMmorningconsume,33.59
2,2017,NAM,-1350,-73661.93000000002,supply,morning,2017-02-01NAMmorningsupply,54.56439259259261
2,2017,NAM,7181,220162.83000000005,consume,off,2017-02-01NAMoffconsume,30.659076730260416
2,2017,NAM,-3,-75.03,supply,off,2017-02-01NAMoffsupply,25.01
2,2017,NAM,16,321.6,consume,standard,2017-02-01NAMstandardconsume,20.1
2,2017,NAM,-6347,-429530.72999999975,supply,standard,2017-02-01NAMstandardsupply,67.67460690089803
2,2017,RSA,-1678,-136353.83,supply,evening,2017-02-01RSAeveningsupply,81.25973182359951
2,2017,RSA,441,23694.209999999995,consume,morning,2017-02-01RSAmorningconsume,53.72836734693877
2,2017,RSA,-33,-2344.4,supply,morning,2017-02-01RSAmorningsupply,71.04242424242425
2,2017,RSA,76,1762.8800000000006,consume,off,2017-02-01RSAoffconsume,23.19578947368422
2,2017,RSA,-15192,-480790.13999999984,supply,off,2017-02-01RSAoffsupply,31.647586887835693
2,2017,RSA,106,5822.219999999999,consume,standard,2017-02-01RSAstandardconsume,54.9266037735849
2,2017,RSA,-3606,-274355.36999999994,supply,standard,2017-02-01RSAstandardsupply,76.08301996672212
2,2017,ZAMC,1675,136661.33000000002,consume,evening,2017-02-01ZAMCeveningconsume,81.58885373134329
2,2017,ZAMC,2234,113659.45000000001,consume,morning,2017-02-01ZAMCmorningconsume,50.87710384959714
2,2017,ZAMC,16471,496028.60000000003,consume,off,2017-02-01ZAMCoffconsume,30.11526926112562
2,2017,ZAMC,11630,761223.1800000007,consume,standard,2017-02-01ZAMCstandardconsume,65.45341186586421
2,2017,ZAMZ,123,9794.07,consume,evening,2017-02-01ZAMZeveningconsume,79.62658536585366
2,2017,ZAMZ,988,47086.159999999996,consume,morning,2017-02-01ZAMZmorningconsume,47.65805668016194
2,2017,ZAMZ,6913,213859.96000000002,consume,off,2017-02-01ZAMZoffconsume,30.935912049761324
2,2017,ZAMZ,-1181,-35653.979999999996,supply,off,2017-02-01ZAMZoffsupply,30.189652836579167
2,2017,ZAMZ,1889,114035.67,consume,standard,2017-02-01ZAMZstandardconsume,60.36827421916358
2,2017,ZAMZ,-150,-10413,supply,standard,2017-02-01ZAMZstandardsupply,69.42
2,2017,ZIM,668,54437.170000000006,consume,evening,2017-02-01ZIMeveningconsume,81.49276946107786
2,2017,ZIM,634,32613.48,consume,morning,2017-02-01ZIMmorningconsume,51.44082018927445
2,2017,ZIM,2672,47045.91999999999,consume,off,2017-02-01ZIMoffconsume,17.60700598802395
2,2017,ZIM,4412,316650.48000000016,consume,standard,2017-02-01ZIMstandardconsume,71.77028105167727
3,2017,BOT,64,4223.21,consume,evening,2017-03-01BOTeveningconsume,65.98765625
3,2017,BOT,-116,-8339.3,supply,evening,2017-03-01BOTeveningsupply,71.8905172413793
3,2017,BOT,138,5619.299999999999,consume,morning,2017-03-01BOTmorningconsume,40.7195652173913
3,2017,BOT,-149,-7356.439999999999,supply,morning,2017-03-01BOTmorningsupply,49.37208053691274
3,2017,BOT,323,6476.9,consume,off,2017-03-01BOToffconsume,20.052321981424146
3,2017,BOT,-3205,-80151.84000000001,supply,off,2017-03-01BOToffsupply,25.008374414976604
3,2017,BOT,329,15327.369999999999,consume,standard,2017-03-01BOTstandardconsume,46.58775075987842
3,2017,BOT,-661,-40759.35000000003,supply,standard,2017-03-01BOTstandardsupply,61.663161875945576
3,2017,HCB,-195,-16882.84,supply,evening,2017-03-01HCBeveningsupply,86.57866666666666
3,2017,HCB,-10,-341.70000000000005,supply,morning,2017-03-01HCBmorningsupply,34.17
3,2017,HCB,-37,-1081.5900000000001,supply,off,2017-03-01HCBoffsupply,29.232162162162165
3,2017,HCB,-178,-12938.659999999998,supply,standard,2017-03-01HCBstandardsupply,72.68910112359549
3,2017,MOZ,94,8674.08,consume,evening,2017-03-01MOZeveningconsume,92.27744680851063
3,2017,MOZ,-160,-10994.31,supply,evening,2017-03-01MOZeveningsupply,68.7144375
3,2017,MOZ,2,107.08,consume,morning,2017-03-01MOZmorningconsume,53.54
3,2017,MOZ,-1105,-56371.829999999994,supply,morning,2017-03-01MOZmorningsupply,51.01523076923076
3,2017,MOZ,153,3945.0899999999997,consume,off,2017-03-01MOZoffconsume,25.78490196078431
3,2017,MOZ,-5908,-115828.02000000006,supply,off,2017-03-01MOZoffsupply,19.605284360189582
3,2017,MOZ,742,40831.89000000001,consume,standard,2017-03-01MOZstandardconsume,55.0295013477089
3,2017,MOZ,-3553,-178540.44000000003,supply,standard,2017-03-01MOZstandardsupply,50.25061638052351
3,2017,NAM,-662,-47248.46999999999,supply,evening,2017-03-01NAMeveningsupply,71.37231117824771
3,2017,NAM,-2615,-122651.67000000001,supply,morning,2017-03-01NAMmorningsupply,46.903124282982795
3,2017,NAM,184,5481.67,consume,off,2017-03-01NAMoffconsume,29.791684782608694
3,2017,NAM,-7324,-165021.59999999983,supply,off,2017-03-01NAMoffsupply,22.531622064445635
3,2017,NAM,-6888,-315690.0400000001,supply,standard,2017-03-01NAMstandardsupply,45.83188734030199
3,2017,RSA,0,-9.094947017729282e-13,consume,evening,2017-03-01RSAeveningconsume,-Infinity
3,2017,RSA,-1047,-85531.08999999997,supply,evening,2017-03-01RSAeveningsupply,81.69158548233044
